;author;title;year;avgsentlen
PG49915;Deborah+Alcock;Euphrates+Tale;1897;20.697944423296537
PG41022;Blackmore;Clara+Vaughan;1864;25.8101445168603
PG61225;Sherman+Crockett;American+Boys;1916;25.201559020044545
PG38521;John+Trevena;Drake+George;1916;21.338764836049084
PG5974;George+MacDonald;Thomas+Wingfold;1876;24.782310593075078
PG64258;Couch+Quiller;Mean+Wells;1910;24.92496765847348
PG50598;Charles+Hawes;Dark+Frigate;1924;24.695225102319235
PG52126;James+Runciman;Dream+North;1889;22.31528356296059
PG7435;Blackmore;Springhaven+Tale;1887;28.075613747954172
PG10234;George+Cable;Creole+Days;1943;20.849269588313412
PG584;Harriet+Wilson;Sketches+from;1907;20.877525252525253
PG47860;Hilaire+Belloc;Mercy+Allah;1922;30.16598718695399
PG16651;Ethel+Dell;Safety+Curtain;1917;14.491914449660928
PG53193;William+Taylor;Intermere;1901;27.19774011299435
PG59429;Oliver+Optic;Fighting+Fortunes;1865;20.677572202166065
PG48861;Lily+Wesselhoeft;Jack+Fire;1903;24.95767405063291
PG7716;Edward+Lytton;Last+Barons;1800;34.01304347826087
PG22431;Irving+Hancock;Dave+Darrin;1911;19.19673974142777
PG66224;Maxwell+Bodenheim;Blackguard;1923;26.199002493765587
PG6121;Mark+Overton;Jack+Winters;1919;27.34694989106754
PG63508;Frank+Baum;Fortune+Hunters;1901;22.578620076991413
PG12527;John+Paris;Kimono;1923;19.461663947797717
PG15779;Smith+Kaye;Joanna+Godden;1921;25.975686002084057
PG64669;James+Grant;Philip+Rollo;1854;34.817606880849986
PG2809;Hamlin+Garland;Main+Travelled;1899;17.910347838742542
PG29568;Irving+Bacheller;Charge+Keeping;1902;18.327046918123276
PG24483;Hamilton+Drummond;Justice+King;1902;20.18189775910364
PG1761;Richard+Davis;Buried+Treasure;1919;18.528455284552845
PG11867;James+Curwood;Alaskan;1900;19.954615981380915
PG53006;Marshall+Kirkman;Romance+Gilbert;1900;28.49453593966446
PG25753;Wayne+Whipple;Radio+Boys;1888;19.38533908271266
PG16156;Harriet+Comstock;Then+Marched;1904;14.60614224137931
PG29729;Emma+Southworth;Victor+Triumph;1800;20.368759811616954
PG24085;Emily+Holt;Earl+Hubert;1880;18.658572752548658
PG25439;Edward+Bellamy;Looking+Backward;1890;30.025386635541288
PG12360;Ethel+Dell;World;1915;14.50224010240468
PG1413;Charles+Dickens;Tiddler+Ground;1859;26.979633401221996
PG30190;Marietta+Holley;Around+World;1905;30.522308938300693
PG37170;James+Payn;Lost+Massingberd;1865;29.677592954990214
PG37438;Fanny+Burney;Wanderer+Female;1814;34.70075187969925
PG36709;Wilhelmine+Hillern;Only+Girl;1870;19.960693550917934
PG7721;Edward+Lytton;Last+Barons;1800;27.552309142318567
PG56415;Albertus+Dudley;Making+Nine;1904;19.8343669250646
PG48616;Charles+Sheldon;Redemption+Freetown;1898;18.985985985985987
PG36836;Ridgwell+Cullum;Wrought;1915;15.811303960836671
PG4451;George+Meredith;Adventures+Harry;1897;21.662747979426893
PG3681;Winston+Churchill;Crewe+Career;1908;22.3536903984324
PG53518;Ralph+Barbour;Right+Tackle;1924;18.730423620025675
PG10624;Algernon+Blackwood;Three+John;1946;26.47252747252747
PG29595;Sarah+Barrow;Funny+Little;1862;21.05862831858407
PG6474;Margaret+Deland;Iron+Woman;1911;19.71174104577667
PG25551;Fannie+Irving;Girls+Home;1882;29.51886991355682
PG4450;George+Meredith;Adventures+Harry;1897;19.33184302036761
PG6433;Edward+Stratemeyer;Trail+Pontiac;1904;18.602687569988802
PG53735;Frank+Baum;Daring+Twins;1901;19.539349180706207
PG63487;Rudyard+Kipling;Willie+Winkie;1898;21.404187366926898
PG55845;Frank+Baum;Fortune+Hunters;1901;24.348819782690146
PG42130;Lester+Chadwick;Honor+Randall;1912;15.806695464362852
PG5575;Georg+Ebers;Word+Only;1880;25.28158844765343
PG17446;Ruby+Ayres;Second+Honeymoon;1918;16.61837796185706
PG32060;Charles+Lever;Confessions+Cregan;1849;31.58443633044272
PG37815;James+Hendryx;Snowdrift+Story;1900;21.100580601092897
PG40126;Joseph+Fanu;Cock+Anchor;1845;32.33085846867749
PG61902;Ella+Wilcox;Salvator+Other;1891;25.857262103505843
PG59548;Zane+Grey;Tappan+Burro;1923;16.59305918706917
PG11683;Will+Lillibridge;Where+Trail;1907;19.336286749899315
PG15443;Doubleday;Heiress+Haddon;1889;23.123320329432165
PG4653;Marie+Corelli;Good+Simple;1900;25.720302171860247
PG27923;Sarah+Jewett;Betty+Leicester;1889;26.331755280407865
PG39567;Mrs+Molesworth;Little+Waifs;1883;13.964018264840183
PG12176;Annie+Johnston;Gate+Giant;1898;22.80643166357452
PG47141;James+Huneker;Painted+Veils;1920;15.369969563747041
PG20710;Edwin+Sabin;Pluck+Long;1912;17.12215389729101
PG41988;Henryk+Sienkiewicz;follow;1897;22.818619582664528
PG43189;Fergus+Hume;Harlequin+Opal;1800;20.844362292051756
PG19966;Robert+Fitzgerald;Statesmen+Snowbound;1909;20.361231741018557
PG2185;Bret+Harte;Maruja;1885;22.101045296167246
PG5914;Saavedra+Cervantes;History+Quixote;1906;49.911764705882355
PG48742;Lady+Morgan;Missionary+Indian;1811;48.9237668161435
PG38152;Katherine+Galt;Girl+Scouts;1921;18.126524921575463
PG22839;Mary+Mitford;Jesse+Cliffe;1800;38.84805653710247
PG41929;Marion+Crawford;Arethusa;1907;25.434739156506097
PG53062;Farjeon;Sign+Silver;1874;19.592673134827702
PG65393;James+Grant;Phantom+Regiment;1850;37.78907435508346
PG34545;Meade;Rumsey+Patient;1896;17.476750497557447
PG59422;Rider+Haggard;Wisdom+Daughter;1923;27.042435424354245
PG24394;George+Birmingham;Gossamer;1900;17.48953744493392
PG6277;Gilbert+Parker;Money+Master;1916;24.27910052910053
PG39772;John+Sauzade;Mark+Gildersleeve;1873;27.591919191919192
PG33879;Paul+Heyse;Romance+Canoness;1887;28.46119205298013
PG39217;Stanley+Weyman;King+Stratagem;1800;20.306590257879655
PG63537;Burt+Standish;Frank+Merriwell;1896;14.59043704024232
PG39594;Annie+Johnston;Little+Colonel;1901;24.16740823136819
PG7702;Edward+Lytton;Novel;1875;29.53717026378897
PG54012;Mrs+Hubback;Younger+Sister;1850;34.499834601389345
PG25151;Horatio+Alger;Slow+Sure;1872;14.64026895778857
PG41858;Josephine+Bacon;Smith+College;1900;22.739651132517572
PG52531;Ethel+Eliot;Green+Doors;1926;15.946595256312165
PG61174;Burt+Standish;Dick+Merriwell;1902;16.46345782356729
PG60177;Henryk+Sienkiewicz;Through+Desert;1912;25.581424537182304
PG34034;Frank+Packard;Belovéd+Traitor;1915;20.828997999076496
PG6491;Frances+Burnett;Head+House;1922;19.12054647736405
PG58198;George+Langford;Weapon+Maker;1916;16.917763157894736
PG13757;Marion+Crawford;Saracinesca;1887;23.01982969788872
PG37661;Percy+Groves;Adventures+South;1800;32.099557522123895
PG21318;George+Fenn;Lost+Middy;1890;20.493831066118318
PG37775;John+Lloyd;Etidorhpa+Earth;1895;28.424921889358576
PG2463;Robert+Hichens;Prophet+Berkeley;1901;17.124165761291323
PG23301;Victoria+Glad;Each+Kills;1897;15.146757679180887
PG35468;Joseph+Fanu;Tenants+Malory;1867;25.696247960848286
PG32432;Susan+Glaspell;Fidelity+Novel;1915;20.845827900912646
PG21550;Frederick+Marryat;King;1836;30.556009688162277
PG27445;Katharine+Tynan;Love+Brothers;1900;17.59421025901473
PG64301;David+Phillips;Golden+Fleece;1903;18.74259535478372
PG54121;Sykes;Pinder+Foundling;1898;24.010734582193223
PG8741;Louis+Vance;Brass+Bowl;1897;20.52437223042836
PG34828;Gustave+Flaubert;Sentimental+Education;1904;20.739011490060186
PG57638;Stendhal;Chartreuse+Parma;1900;25.464111427409517
PG25283;Mazo+Roche;Explorers+Dawn;1922;18.891625615763548
PG6181;Gilbert+Parker;Romany+Snows;1912;19.137751303052866
PG15317;May+Fleming;Baronet+Bride;1880;16.767061646917654
PG37181;Delafield;Workers;1924;19.551988053014746
PG5911;Saavedra+Cervantes;History+Quixote;1906;62.745635910224436
PG62346;Rudyard+Kipling;Black+White;1899;22.57080651268459
PG25923;Harold+Bindloss;Brandon+Engineers;1916;20.156692782130357
PG1343;Honoré+Balzac;Bureaucracy;1885;23.901391554702496
PG64690;Robert+Abernathy;Dead+Star;1948;20.10834049871023
PG17530;Inez+Gillmore;Maida+Little;1912;15.873575810692374
PG16976;James+Hendryx;Texan+Story;1917;21.090685811449084
PG57099;Frances+Burnett;Miss+Crespigny;1878;19.341333333333335
PG25333;Paul+Ford;Great+Robbery;1897;25.674726540011513
PG60894;Ralph+Barbour;Crofton+Chums;1912;15.629044684129429
PG56231;James+Mille;Book+Boys;1870;16.892612612612613
PG56324;Pío+Baroja;city+discreet;1917;17.614187105301806
PG18010;Maud+Ogilvy;Marie+Gourdon;1890;20.338432122370936
PG1933;William+Thackeray;History+Samuel;1800;31.62067330488383
PG43569;Lebbeus+Mitchell;Bobby+Search;1916;17.465994962216623
PG26723;Alice+Curtis;Little+Maid;1920;20.262745098039215
PG53358;Rolf+Boldrewood;Knife+Tangata;1899;24.036237471087123
PG21463;William+Kingston;Voyages+Travels;1870;27.089050431621992
PG17176;Arnold+Bennett;Ghost+Modern;1907;16.509029105587423
PG23627;James+Otis;Messenger;1926;25.62266580811333
PG4038;Walter+Pater;Imaginary+Portraits;1900;37.45854922279793
PG50391;Gertrude+Atherton;Travelling+Thirds;1899;24.097416974169743
PG11574;John+Bennett;Master+Skylark;1914;22.497516930022574
PG25102;Hector+Malot;Nobody+Sans;1916;17.33786379081105
PG26448;Owen+Wister;Dragon+Wantley;1890;17.86803770351328
PG43280;James+Rossignol;Jean+Baptiste;1801;18.159965635738832
PG49634;James;Attila+Romance;1800;37.30219966159053
PG65709;Claude+Farrère;House+Secret;1923;22.220058780308598
PG10321;Henry+Rideout;Dragon+blood;1909;17.669850885368128
PG13334;Ambrose+Bierce;Collected+Works;1909;26.00650582813771
PG55861;Maksim+Gorky;Outcasts+Other;1902;18.1688654353562
PG66309;Edward+Ellis;Three+Trappers;1861;21.32144944476914
PG3666;Mühlbach;Andreas+Hofer;1859;26.047777539188317
PG48459;Irving+Hancock;Motor+Boat;1909;17.891205560010693
PG25910;Harold+Bindloss;Long+Portage;1912;20.53033401499659
PG43069;Ethel+Dell;Hundredth+Chance;1900;14.622242349744452
PG64615;Mary+Rowsell;Honor+Bright;1900;30.541425818882466
PG57039;Charles+Hyne;Prince+Rupert;1901;27.77774064171123
PG42827;Ernest+Seton;Bannertail+Story;1922;25.95829713292789
PG23553;Mary+Murfree;Christmas+Miracle;1912;28.39183673469388
PG47168;Peter+Rosegger;Forest+Schoolmaster;1900;22.965962681976624
PG55020;Frank+Baum;Last+Egyptian;1901;20.23910915320607
PG7265;William+Thackeray;History+Pendennis;1849;30.399512869462182
PG10370;John+Musick;Sustained+honor;1893;22.77893772893773
PG11603;George+Gissing;House+Cobwebs;1906;22.011624045167718
PG15596;Julian+Hawthorne;Bressant+Novel;1873;25.016060371517028
PG37451;Dorothy+Fisher;Rough+Hewn;1922;22.55661898045537
PG5140;Anthony+Trollope;Knew+Right;1869;22.059799147900183
PG20849;George+Eggleston;Brother+Story;1865;25.919674039580908
PG21771;Henry+James;Georgina+Reasons;1885;28.726315789473684
PG33530;Margaret+Penrose;Dorothy+Dale;1908;19.18951612903226
PG25159;Hulbert+Footner;Trail+Story;1900;18.270065623422514
PG6898;Graham+Forbes;Boys+Columbia;1911;19.299909665763323
PG63024;Burt+Standish;Dick+Merriwell;1902;18.170216391208044
PG55511;Fergus+Hume;Silver+Bullet;1900;15.329745394328297
PG7816;Benjamin+Disraeli;Voyage+Captain;1805;32.49030256012413
PG66017;Kay+Lyttleton;Jean+Craig;1948;12.346788990825688
PG33999;Hall+Caine;Bondman+Saga;1880;23.712375395088742
PG44770;Joanna+Mathews;Daisy+Work;1870;27.661439114391143
PG32688;George+Smith;Ordeal+Colonel;1925;21.440191387559807
PG26623;Eugène+Sue;Brass+Bell;1904;21.84322820037106
PG4344;Aleksandr+Pushkin;Marie+story;1877;16.955223880597014
PG14779;William+Westall;Fortescue+Andean;1800;21.964616524638757
PG7596;Edward+Lytton;Caxtons+Family;1849;29.012567324955118
PG65087;Albert+Aiken;Trapper+Mountain;1869;15.524060646011865
PG26669;George+Sala;Strange+Adventures;1863;39.15821727019499
PG60660;Sherman+Crockett;American+Boys;1916;23.14509536784741
PG23608;Mór+Jókai;Wrath;1898;22.21026386868897
PG7750;Edward+Lytton;Godolphin;1800;26.02995391705069
PG1590;Mary+Rinehart;Amazing+Interlude;1918;16.225478154062117
PG55784;Mrs+Oliphant;Strangers;1800;24.899116347569954
PG25493;Kate+Wiggin;Cathedral+Courtship;1893;21.390937829293993
PG1405;Honoré+Balzac;Collection+Antiquities;1899;25.97699890470975
PG5164;Richard+Marsh;Beetle+Mystery;1897;19.78216193999178
PG57405;Braddon;along+River;1890;24.302144249512672
PG45402;Gustave+Aimard;Insurgent+Chief;1800;24.97651663405088
PG48452;Fyodor+Sologub;House+Other;1915;17.241609081934847
PG23973;Sara+Bassett;Christy+Bridge;1907;17.706611570247933
PG327;Richard+Davis;Princess+Aline;1895;25.09541420118343
PG18582;Elizabeth+Phelps;Gypsy+Breynton;1866;21.49136892814131
PG42623;Everett+Tomlinson;Camping+Lawrence;1899;21.46802860061287
PG15465;Ludovic+Halévy;Parisian+Points;1889;18.74775098956459
PG19816;Laura+Hope;Little+Bunkers;1918;16.3393972305186
PG52056;George+Reynolds;Mysteries+London;1870;29.57023534355957
PG20219;Duffield+Osborne;Lion+Brood;1901;25.405212620027434
PG23784;Lucas+Malet;History+Richard;1901;21.96602677443799
PG10880;Amy+Feuvre;Teddy+Button;1896;20.076588810429115
PG7838;Lord+Dunsany;Fifty+Tales;1915;23.687427912341406
PG7357;Emma+Gellibrand;Cole;1893;32.688922610015176
PG1314;Phillips+Oppenheim;Malefactor;1800;14.493162641838813
PG16604;Couch+Quiller;Poison+Island;1907;23.610639158576053
PG37627;Henry+James;Lady+Barbarina;1907;23.799101271372205
PG17057;Victor+Durham;Submarine+Boys;1909;17.62162162162162
PG26233;Grace+Richmond;Indifference+Juliet;1866;18.95965490992134
PG40129;Miriam+Harris;Missy+Novel;1880;22.351564785024863
PG40725;Cleo+Garis;Orchard+Secret;1934;15.292832167832168
PG9244;Nathaniel+Hawthorne;Little+Daffydowndilly;1887;27.577235772357724
PG13379;Martha+Finley;Elsies+Sequel;1889;25.53734439834025
PG4676;Jane+Austin;Outpost;1867;26.630450669914737
PG7508;George+Moore;Mummer+Wife;1922;26.083404134806003
PG36158;Julia+Kavanagh;Daisy+Burns;1852;20.68321192613925
PG56058;Luis+Senarens;Lost+Atlantic;1894;14.008336353751359
PG40651;Guy+Thorne;Hypocrite;1904;19.991693585602214
PG62288;Sarah+Carr;Billy+morrow;1909;18.90749235474006
PG19079;Thornton+Burgess;Adventures+Lightfoot;1921;19.11255411255411
PG62989;Hugh+Fullerton;Jimmy+Kirkland;1915;19.904243743199128
PG44151;Ellis+Butler;Perkins+Portland;1906;16.06956956956957
PG48418;Ernest+Oldmeadow;Susan;1893;17.486480640276877
PG10938;James+Cooper;Headsman+Abbaye;1800;35.20675555555555
PG41658;Hornung;Boss+Taroomba;1893;17.28061893522161
PG38771;Meade;Little+Princess;1889;24.10929519918284
PG42498;Richard+Dowling;Miracle+Gold;1888;17.24911971830986
PG57643;Anna+Green;Doctor+Izard;1894;24.608969315499607
PG3287;Ralph+Connor;from+Glengarry;1901;21.10046388336647
PG16902;Anna+Dorsey;Brooke;1860;23.64748201438849
PG48731;Victor+Hugo;Misérables+Fantine;1862;24.13726158038147
PG48630;Lewis+Carroll;Sylvie+Bruno;1800;19.210070810385524
PG14187;Karin+Michaëlis;Dangerous+Letters;1900;19.99685534591195
PG56456;Maksim+Gorky;Three+Novel;1897;17.505501618122977
PG3147;Kate+Wiggin;Summer+Canyon;1894;26.077486910994764
PG30550;Dawson;Finn+Wolfhound;1946;33.17230695900858
PG55646;Jonas+Lie;Family+Gilje;1920;26.02867383512545
PG13823;Humphry+Ward;Lady+Merton;1910;20.378349638451724
PG16308;Murray;Deacon+Tubman;1887;28.99794801641587
PG23128;George+Fenn;King+Esquires;1900;20.264722698684963
PG51487;Ouida;Othmar;1880;26.32696715049656
PG2183;Jerome+Jerome;Three+Bummel;1900;22.4788157223073
PG48410;Robert+Shaler;Scouts+Naval;1914;25.537854889589905
PG28276;Mary+MacGregor;Rainbow;1913;22.100638668473003
PG56255;Henty;Lost+Novel;1869;22.772073250490518
PG9296;Samuel+Richardson;Clarissa+Harlowe;1751;33.30007372818874
PG40859;William+Pilling;Ponce+Leon;1878;28.052753501105613
PG37271;Margaret+Vandercook;Ranch+Girls;1911;25.04040404040404
PG45507;Frank+Patchin;Pony+Rider;1910;15.801643192488262
PG41224;Alexandre+Dumas;Sicilian+Bandit;1846;30.127450980392158
PG33845;Williamson;Lightning+Conductor;1945;28.14504339881224
PG53663;Julie+Lippmann;Sweet;1893;21.940988835725676
PG10869;Wadsworth+Camp;Abandoned+Room;1919;13.914038589487692
PG47008;Henty;With+Allies;1900;25.89275893675527
PG66193;Maro+Rolfe;Phantom+Rider;1872;19.387816387816386
PG5755;Maurice+Hewlett;Fool+Errant;1898;22.801846924401314
PG47524;Thomas+Page;Elsket+Other;1891;22.34194756554307
PG15608;Irving+Bacheller;Days+Poor;1911;19.126327715621017
PG54351;Matt+Crim;Beaver+Cove;1892;22.862984436985048
PG39987;Flora+Steel;Flower+Forgiveness;1894;23.361917326297274
PG47593;Mrs+Oliphant;Ladies+Lindores;1880;22.571428571428573
PG4296;Charlotte+Yonge;Friarswood+Post;1860;30.147268408551067
PG40574;Henry+Inman;Ranche+Oxhide;1898;33.841769265845876
PG4419;George+Meredith;Sandra+Belloni;1896;19.078354554358473
PG58884;Benson;Osbornes;1885;23.736032240337057
PG3950;Alfred+Vigny;Cinq+Mars;1829;24.132323232323234
PG51965;Frank+Packard;Pawned;1921;16.69171251719395
PG33521;Madeline+Leslie;Little+Frankie;1860;19.80373831775701
PG17263;Couch+Quiller;Astonishing+History;1888;21.263446530267878
PG13799;Couch+Quiller;Fires+Profitable;1900;23.142946317103622
PG31381;Archibald+Marshall;Squire+Daughter;1880;20.45558845299778
PG10342;Henry+Merriman;Velvet+Glove;1900;18.119733079122973
PG29862;Ann+Stephens;Countess+Proposals;1873;19.858384643245202
PG49597;Mrs+Oliphant;Lover+Lass;1800;23.944338335607092
PG33680;Harold+Avery;Highway+Pirates;1900;25.363865281712307
PG19648;Joel+Harris;Mingo+Other;1884;24.30611423974256
PG39778;John+Bangs;Mollie+Unwiseman;1902;19.954657618753856
PG36736;Nell+Speed;Molly+Brown;1912;19.56403803131991
PG44448;Gustave+Aimard;Queen+Savannah;1860;25.487835308796008
PG46720;Harry+Hazelton;Border+Beautiful;1863;15.365572826712723
PG22884;Mary+Fenollosa;Dragon+Painter;1906;19.79249746535992
PG5845;Laura+Hope;Story+Calico;1920;16.01698670605613
PG26973;Jean+Baird;Hester+Counterpart;1910;15.672835935993831
PG22590;Charles+Fontenay;Wind;1922;17.8302752293578
PG50824;Frank+Walton;Flying+Machine;1913;17.082664721614393
PG21486;William+Kingston;Woodcutter+Gutech;1870;24.747267759562842
PG18352;Charles+Curtis;Captured+Navajos;1902;23.743500866551127
PG46582;Frederick+Whishaw;Clutterbuck+Treasure;1898;28.441831683168317
PG4719;Major+Richardson;Wacousta+tale;1833;41.32845321451305
PG39899;Forrestine+Hooker;Star+Story;1913;24.455649419218584
PG34401;Edgar+Saltus;Pace+That;1889;21.943963321446766
PG65581;Kay+Lyttleton;Jean+Craig;1948;20.59437559580553
PG4426;George+Meredith;Rhoda+Fleming;1897;18.381003392251383
PG18952;Archibald+Fletcher;Scouts+Long;1913;26.51229946524064
PG55212;Anthony+Trollope;Frau+Frohmann;1882;21.479549778059607
PG26847;Frederic+Bird;Pessimist+Theory;1859;20.149306371972724
PG7898;Amy+Prentice;Mouser+Story;1906;27.165137614678898
PG21358;George+Fenn;Ocean+Story;1904;20.998604850826357
PG59617;Randall+Parrish;When+Wilderness;1904;25.051894022334135
PG49109;Yeats;John+Sherman;1891;18.943519619500595
PG56216;Harry+Castlemon;Rodney+Overseer;1890;28.70010504201681
PG57782;Henry+Fuller;Cliff+Dwellers;1893;19.427589081058553
PG56743;Howard+Garis;Larry+Dexter;1900;16.33579952267303
PG19043;Edgar+Jepson;Terrible+Twins;1913;21.116886475303854
PG28204;Albert+Paine;Rabbit+Lost;1910;38.559322033898304
PG17012;Crake;House+Walderne;1886;23.386908921500115
PG20200;Alicia+Mant;Christmas+Happy;1824;34.6101083032491
PG7141;William+Howells;Suburban+Sketches;1871;41.972367049009385
PG22086;Jules+Lermina;Monte+Cristo;1800;18.50420861528305
PG23026;Edward+Ellis;Phantom+River;1867;27.32909553214675
PG31945;Kálmán+Mikszáth;Peter+Umbrella;1900;21.579282868525897
PG2132;Mühlbach;Daughter+Empress;1866;23.065236818588026
PG6694;August+Strindberg;Midsummer+Days;1913;22.83658256880734
PG20059;Dillon+Wallace;Left+Labrador;1927;20.58116515837104
PG17481;Beverley+Baxter;Parts+Play;1920;22.560650406504067
PG23144;Mayne+Reid;Trail+Hunt;1857;22.30231051608724
PG37903;Herbert+Strang;Girl+Crusoes;1900;20.420615633859864
PG47850;Prentiss;Home+Greylock;1876;20.156939293382784
PG23499;Mayne+Reid;Hunters+Feast;1855;27.25995997816991
PG29818;Roy+Norton;Plunderer;1914;19.330446672743847
PG5737;Jack+London;Smoke+Bellew;1911;15.939296333002973
PG63551;Lucas;Verena+Midst;1900;26.46248410343366
PG35004;Prosper+Mérimée;Abbé+Aubain;1900;21.943513345747984
PG5976;George+MacDonald;Thomas+Wingfold;1876;26.484543951151252
PG1824;Richard+Davis;Peace+Manoeuvres;1910;15.068027210884354
PG63903;Mrs+Oliphant;Duke+Daughter;1858;21.301636788776307
PG21229;Amy+Walton;Thistle+Rose;1894;22.33485401459854
PG42328;Helen+Gardener;Unofficial+Patriot;1894;19.284050966608085
PG37256;William+Kingston;Jack+Buntline;1861;22.292821606254442
PG64670;James+Grant;Philip+Rollo;1854;35.36833749149467
PG56843;Edwin+Abbott;Silanus+Christian;1865;25.8749075853911
PG15653;Margaret+Penrose;Dorothy+Dale;1908;17.76686946902655
PG39574;Gerald+Breckenridge;Radio+Boys;1922;17.0371209974497
PG31635;Louis+Tracy;Silent+Barrier;1910;18.053230666220287
PG35213;Mayne+Reid;Afloat+Forest;1800;25.62862669245648
PG41854;Isabel+Anderson;Polly+Pagan;1922;22.087593984962407
PG58518;Edmund+Yates;Kissing+Novel;1866;33.850551654964896
PG18708;Mór+Jókai;Dumany+Wife;1891;22.658357444914312
PG46276;Gustave+Aimard;Treasure+Pearls;1860;27.529395138496326
PG37975;Mary+Cholmondeley;Diana+Tempest;1893;19.145720894371628
PG12260;Jacob+Abbott;Jonas+Farm;1851;21.25639713408393
PG19473;Oliver+Optic;Never+Adventures;1865;19.562750539623806
PG41446;Collodi+Nipote;Heart+Pinocchio;1919;20.85090298194036
PG13896;Anne+Manning;Jacques+Bonneval;1867;23.173285198555956
PG31835;Amelia+Barr;Prisoners+Conscience;1897;22.43231441048035
PG7704;Edward+Lytton;Novel;1875;30.942920681986656
PG64253;James+Grant;Only+Ensign;1871;39.02217194570136
PG20445;Lucia+Chamberlain;Coast+Chance;1908;19.22978268614179
PG37147;Virginia+Johnson;Cricket+Friends;1867;26.31331592689295
PG12940;Donald+Ferguson;Chums+Scranton;1919;29.54494695700726
PG28115;Joseph+Altsheler;Great+Sioux;1918;23.696678671468586
PG57173;Alice+Curtis;Yankee+Girl;1920;27.038054968287526
PG28662;Frank+Stockton;Squirrel;1891;26.119634340222575
PG40463;Annie+Johnston;Little+Colonel;1901;23.926757453073243
PG36433;Elizabeth+Charles;Chronicles+Schonberg;1864;27.028932205467697
PG58870;Booth+Tarkington;Midlander;1922;21.69756020278834
PG27601;Harold+Bindloss;Hawtrey+Deputy;1900;23.247495961227788
PG23418;Robert+Hichens;Desert+1905;1905;18.71470588235294
PG23304;Caroline+Lockhart;Lady;1912;21.359250851305333
PG23447;Irving+Hancock;Uncle+Boys;1916;18.283435256580695
PG1835;Auguste+Groner;Case+Pool;1910;18.869067103109657
PG19735;Arthur+Stringer;Phantom+Wires;1900;22.42265625
PG19371;Ridgwell+Cullum;Forfeit;1917;15.978629941825952
PG14480;Maksim+Gorky;Twenty+Other;1902;15.823711739635801
PG18892;Helen+Gardener;Thoughtless;1890;22.1169076052797
PG40922;Marion+Crawford;Pietro+Ghisleri;1882;22.533867782037877
PG28454;Waldron+Baily;Heart+Blue;1911;19.426332288401255
PG26838;George+Saintsbury;History+French;1897;38.09071022312965
PG35548;Rhoda+Broughton;Doctor+Cupid;1800;22.18707575346185
PG6897;Frederick+Marryat;Little+Savage;1849;31.327827191867854
PG54236;Gabriele+Annunzio;Intruder;1897;18.643743130789762
PG29000;Anthony+Trollope;Macdermots+Ballycloran;1847;33.72601067887109
PG1573;Horatio+Alger;Frank+Campaign;1870;18.112260620735196
PG2005;Wodehouse;Piccadilly;1920;15.356017997750282
PG53994;William+Locke;Stella+Maris;1913;18.101314566458637
PG48698;Fernán+Caballero;Gaviota+Spanish;1867;21.860144451739988
PG2828;Rudyard+Kipling;Under+Deodars;1898;17.587017001545593
PG36115;Hornung;Peccavi;1800;20.47126781695424
PG66503;Edward+Zile;With+Sword;1899;26.326691967109426
PG5778;Horatio+Alger;Trust+Abner;1890;16.884079708592242
PG2761;Rider+Haggard;Benita+African;1906;23.68241965973535
PG510;Joseph+Fanu;Purcell+Papers;1880;39.97835497835498
PG28552;Frank+Baum;Twinkle+Chubbins;1911;22.536189924724958
PG58173;Chatrian+Erckmann;Great+Invasion;1815;21.673273796558483
PG3955;Ludovic+Halévy;Abbe+Constantin;1887;20.750346740638
PG11686;Henryk+Sienkiewicz;Without+Dogma;1898;23.32443506332257
PG14083;Allen+Chapman;Fairfield+Pluck;1913;15.733108108108109
PG17173;Amelia+Barr;Orange+Ribbon;1886;21.220897746321477
PG54310;Gould+Baring;Kitty+Alone;1894;15.357219943880855
PG43325;Silas+Hocking;Benny+Story;1879;23.125234647358543
PG58751;Mary+Hungerford;Friendly+Five;1891;27.618857371154615
PG33368;Frances+Broderip;Tales+Toys;1869;35.28024691358025
PG37209;Ralph+Barbour;Turner+Twins;1897;16.57592555929519
PG35836;Robert+Stead;Bail+Jumper;1914;22.530736618971915
PG65691;Robert+Silverberg;Alien+Dies;1901;15.365168539325843
PG41021;Blackmore;Clara+Vaughan;1864;23.104923949471512
PG27475;Marah+Ryan;That+Girl;1901;20.677453183520598
PG30723;Ivan+Turgenev;Fathers+Children;1903;21.10594262295082
PG11120;Cornelia+Tuthill;Hurrah+England;1846;31.366622864651774
PG13783;Richard+Bonner;Inventors+Radio;1915;18.027283511269275
PG20821;Edith+Dunton;Betty+Wales;1904;21.093542260208928
PG66123;Eugen+Richter;Pictures+Socialistic;1893;28.268811028144743
PG34917;Adolf+Streckfuss;Lonely+House;1907;23.854425749817118
PG55323;Vere+Stacpoole;Garryowen;1900;19.576711827169536
PG968;Charles+Dickens;Martin+Chuzzlewit;1844;23.106131595029538
PG38861;Lewis+Wingfield;Lords+Strogue;1879;23.856014271151885
PG43835;Camille+Flammarion;Lumen;1873;25.941325453777964
PG22660;Théophile+Gautier;King+Candaules;1890;38.84301412872841
PG33811;Madeline+Leslie;Pearl+Love;1847;19.631878557874764
PG58305;Onoto+Watanna;Miss+Numè;1899;19.516029593094945
PG45804;Martha+Finley;Elsie+Namesakes;1905;26.584154351395732
