;author;title;year;avgsentlen
PG59366;Edmund+Yates;Running+Gauntlet;1872;28.57196462074511
PG30733;Florence+Kelly;Fate+Felix;1913;23.443290043290045
PG54864;William+Scargill;Rank+Talent;1829;33.56919763058697
PG18410;Somerset+Maugham;Canadian+Photoplay;1930;17.06578165246681
PG13514;Washington+Irving;Tales+Traveller;1800;28.065192527640107
PG33007;Berthold+Auerbach;Edelweiss+Story;1867;18.66868658399098
PG66580;James+Grant;Colville+Guards;1850;31.629359708485165
PG31096;James+Mille;Lily+Cross;1874;20.956653460731765
PG29360;Fenwick;Family+Other;1813;34.618892508143325
PG21810;Roger+Finlay;Wonder+Island;1914;19.970914859862507
PG18346;John+McGuire;Null;1959;20.11454849498328
PG7710;Edward+Lytton;Novel;1848;25.266097240473062
PG25430;Sinclair+Lewis;Innocents+Story;1928;23.013658940397352
PG48087;Margaret+Epps;Nancy+Pembroke;1930;19.232449297971918
PG8516;Émile+Zola;Three+Cities;1898;28.0953247031133
PG12923;Couch+Quiller;Laird+Luck;1901;25.105912476722533
PG35396;Ossip+Schubin;Asbeïn+From;1888;21.30498966637142
PG32919;Bertram+Mitford;Renshaw+Fanning;1894;20.035883280757098
PG44249;William+Heyliger;Detectives+Mystery;1935;13.296989628130534
PG55557;Oliver+Optic;Ready+About;1870;21.28559826746075
PG48744;Lady+Morgan;Missionary+Indian;1811;65.16793893129771
PG40160;Madame+Panache;Manners+Novel;1817;40.822138635142394
PG46200;Sterling+North;Plowing+Sunday;1934;20.88157894736842
PG40953;August+Derleth;Traveler+Time;1950;17.053398058252426
PG730;Charles+Dickens;Oliver+Twist;1851;23.473787040052102
PG21636;George+Cupples;Bluff+Crag;1872;26.800705467372133
PG3947;Alfred+Vigny;Cinq+Mars;1829;32.083820662768034
PG66545;Mary+Shelley;Heir+Mondolfo;1834;28.887453874538746
PG32041;Robert+Sheckley;Poison;1953;13.190763052208835
PG58638;Roy+Bridges;Rogues+Haven;1922;21.93399685699319
PG7716;Edward+Lytton;Last+Barons;1848;34.01304347826087
PG16517;Somerset+Maugham;Liza+Lambeth;1953;19.292736610418196
PG3431;Voynich;Gadfly;1954;19.554682955206516
PG1377;Walter+Scott;Talisman;1825;35.99869989165764
PG34849;Agnes+Strickland;Rival+Crusoes;1827;37.716914366595894
PG20628;Sewell+Ford;Torchy;1932;16.6989898989899
PG42174;Susanna+Moodie;World+Before;1854;24.81856540084388
PG34795;Maurice+Leblanc;Golden+Triangle;1917;13.639217420139273
PG31832;Catharine+Sedgwick;Travellers+Tale;1825;34.52616822429906
PG45613;Frank+Martinek;Winslow+Navy;1938;16.519412643106023
PG15424;Emerson+Bennett;Ella+Barnwell;1848;37.651138353765326
PG64669;James+Grant;Philip+Rollo;1854;34.817606880849986
PG21447;William+Kingston;Three+Admirals;1857;27.412108661225485
PG2809;Hamlin+Garland;Main+Travelled;1899;17.910347838742542
PG3606;Wilkie+Collins;Antonina+Fall;1850;33.795228946525775
PG8404;Charles+Brown;Jane+Talbot;1800;21.653703703703705
PG19709;Carey+Rockwell;Danger+Deep;1953;14.80240151674742
PG56433;Charlotte+Bury;Manoeuvring+Mother;1800;24.07185273159145
PG25586;Willa+Cather;Collection+Stories;1920;20.876008064516128
PG41201;Ivan+Turgenev;Diary+Superfluous;1860;27.239260467645458
PG37438;Fanny+Burney;Wanderer+Female;1814;34.70075187969925
PG7721;Edward+Lytton;Last+Barons;1848;27.552309142318567
PG42548;Margaret+Sanderson;Camp+Fire;1815;21.389239176124423
PG5773;George+MacDonald;Annals+Quiet;1867;23.264982778415614
PG33114;Eugène+Sue;Iron+Pincers;1840;19.65299898339546
PG1943;Honoré+Balzac;Louis+Lambert;1836;30.50421686746988
PG5998;Walter+Scott;Waverley+Sixty;1814;35.773856727464974
PG16018;William+Carleton;Black+Prophet;1842;33.0461353072818
PG16963;Maria+Daviess;Golden+Bird;1918;32.9972191323693
PG31668;Hoffmann;Serapion+Brethren;1809;30.351294117647058
PG65309;Benson;Colin+Novel;1914;21.77648
PG15837;Selma+Lagerlöf;Jerusalem;1902;20.59755608974359
PG11573;James+Cooper;Crater+Vulcan;1847;35.92507572134545
PG30807;Robert+Stevenson;Works+Robert;1882;20.39182156133829
PG12385;Frances+Elliot;Italians+Novel;1875;17.432739420935413
PG51628;James;Delaware+Ruined;1833;40.85029302077784
PG3942;Alfred+Musset;Confession+Child;1844;23.388481209695353
PG7062;Amelia+Barr;Daughter+Fife;1886;20.728630908645602
PG39643;John+Goldfrap;Bungalow+Boys;1910;18.313499111900533
PG5950;Walter+Scott;Fortunes+Nigel;1822;37.84477784189267
PG63873;Elmer+Gregor;Camping+Winter;1912;20.34
PG66592;Molly+Seawell;Last+Duchess;1908;28.34744707347447
PG8083;Velda+Eddy;Allis+Family;1858;22.426020408163264
PG21894;Edward+Stratemeyer;Rover+Boys;1906;17.374796084828713
PG20519;George+Smith;Highways+Hiding;1956;18.28998968008256
PG1925;Honoré+Balzac;Droll+Stories;1834;31.94254859611231
PG20697;Hamlin+Garland;Prairie+Folks;1895;19.767852062588904
PG18896;Whitney;Faith+Gartney;1863;20.591379310344827
PG35940;Robert+Leighton;Golden+Galleon;1896;23.62956277577216
PG39520;James;Huguenot+Tale;1839;38.67093287827076
PG18137;Beam+Piper;Little+Fuzzy;1944;17.89961651251974
PG29446;Robert+Sheckley;Beside+Still;1954;13.724137931034482
PG3809;Jules+Verne;Master+World;1876;19.796088373777618
PG18810;George+MacDonald;Alec+Forbes;1865;24.40603965799527
PG25947;Joseph+Brien;Devil+Tragedy;1824;15.88837744533947
PG26360;Ludwig+Tieck;Mountain+Lovecharm;1823;30.153093434343436
PG59653;Bailey;Call+Fortune;1930;11.949441687344914
PG61877;James+Peddie;Dangerous+Dilemmas;1800;22.2497277676951
PG29619;Kornbluth;Altar+Midnight;1955;15.986956521739131
PG8676;Sarah+Grand;Heavenly+Twins;1893;24.784990823193528
PG5520;Georg+Ebers;Bride+Nile;1880;29.975675675675674
PG63838;Frank+Long;Time+Trap;1958;20.920289855072465
PG3339;Eugène+Sue;Wandering;1845;23.651650618982117
PG36678;Henry+Riley;Puddleford+Papers;1856;26.612774070543374
PG20736;Katherine+Galt;Girl+Scouts;1921;17.633196721311474
PG6980;Wodehouse;Tales+Austin;1938;17.106663351566386
PG22661;Théophile+Gautier;Clarimonde;1852;28.103448275862068
PG40277;Madeline+Brandeis;Little+Indian;1928;18.40711009174312
PG36906;Josephine+Chase;Marjorie+Dean;1818;15.424920850293985
PG6941;Walter+Scott;Mortality+Complete;1812;35.44389140271493
PG27225;Anne+Warner;Woman+Will;1901;18.76161890007746
PG30540;Elizabeth+Phelps;Gates+Between;1888;20.32621136970622
PG37440;Fanny+Burney;Wanderer+Female;1814;33.80255077940482
PG48742;Lady+Morgan;Missionary+Indian;1811;48.9237668161435
PG1432;Honoré+Balzac;Seraphita;1834;25.779097387173397
PG7672;Edward+Lytton;Harold+Last;1848;44.95463917525773
PG2227;Rudyard+Kipling;Soldiers+Three;1890;21.854381119758976
PG40930;Paul+Kock;Paul+Novels;1842;19.520272410516313
PG49096;Emerson+Hough;;1900;18.181042654028435
PG22839;Mary+Mitford;Jesse+Cliffe;1800;38.84805653710247
PG44747;Stendhal;Black+Chronicle;1822;21.990868818370853
PG6376;Emma+Southworth;Self+Raised;1869;20.169067296340025
PG32761;Rhodes;Caxton+Book;1859;28.93193435566317
PG52756;Mrs+Oliphant;Cuckoo+Nest;1872;22.046628859483302
PG59422;Rider+Haggard;Wisdom+Daughter;1923;27.042435424354245
PG6087;John+Polidori;Vampyre+Tale;1819;44.75346260387812
PG7657;Edward+Lytton;Kenelm+Chillingly;1848;26.84107002360346
PG10322;Nathaniel+Conklin;Miss+Prudence;1883;19.69050838290968
PG53414;Edward+Stratemeyer;Dave+Porter;1906;16.831190926275994
PG37296;Mary+Hedge;Samboe+African;1800;42.86203423967775
PG50735;Rex+Beach;Fight;1923;16.76541095890411
PG58945;Alan+Aubyn;master+Benedict;1893;20.63177059626764
PG44522;William+Ainsworth;Jack+Sheppard;1839;21.085113065326635
PG44427;François+Chateaubriand;Atala;1801;27.154030327214684
PG4016;Mühlbach;Prince+Eugene;1864;21.434431685804626
PG21301;George+Fenn;Bunyip+Land;1870;24.9752466367713
PG44147;Ellis+Butler;Great+American;1913;19.714285714285715
PG21466;William+Kingston;Rocky+Mountains;1857;30.22066936373667
PG65080;James+Grant;Dick+Rodney;1864;35.862185389809696
PG600;Fyodor+Dostoyevsky;Notes+from;1861;23.55933576346699
PG4532;Victor+Appleton;Swift+Photo;1954;15.679088471849866
PG65365;;Story+Needle;1867;24.021203830369355
PG4049;Adélaïde+Montgolfier;Piccolissima;1849;31.00597609561753
PG29570;Holworthy+Hall;Rope;1922;19.49866950505588
PG65882;George+Chesney;Battle+Dorking;1871;35.94591346153846
PG52574;Murray+Leinster;Third+Planet;1952;14.443678160919541
PG41286;Mrs+Oliphant;Miss+Marjoribanks;1866;34.819301298353636
PG20726;Beam+Piper;Slave+Slave;1944;19.510395707578805
PG7698;Edward+Lytton;Strange+Story;1848;31.681381957773514
PG13511;Aleksandr+Pushkin;Daughter+Commandant;1828;18.420048560527228
PG546;Rex+Stout;Under+Andes;1940;19.235897435897435
PG30353;Albert+Hernhuter;Smiler;1954;12.451923076923077
PG31308;Somerset+Maugham;Orientations;1955;21.51178781925344
PG13784;Finley+Dunne;Dooley+Hearts;1898;22.230048367593714
PG37355;Helen+Gardener;Pray+Whose;1892;20.686274509803923
PG50889;Donald+Colvin;Half+past;1948;14.51454138702461
PG58047;Henry+Wood;Court+Farm;1868;19.160720531654423
PG18958;Mary+Townsend;Brother+Clerks;1850;24.958619255562486
PG58678;Adolphe+Belot;Parisian+Sultana;1879;29.955404923296467
PG57638;Stendhal;Chartreuse+Parma;1822;25.464111427409517
PG2796;William+Thackeray;Memoirs+Charles;1847;25.33128238341969
PG9183;George+MacDonald;Wilfrid+Cumbermede;1872;20.649812382739213
PG56434;Charlotte+Bury;Manoeuvring+Mother;1800;22.74670776127767
PG54959;Vere+Stacpoole;Pearl+Fishers;1915;23.10618462937699
PG63642;Eleanor+Gates;Phœbe;1914;14.62954796030871
PG7602;Edward+Lytton;Caxtons+Family;1849;30.27216174183515
PG41916;Jackson+Wray;Nestleton+Magna;1876;27.896419725287096
PG36705;Harold+Bindloss;Right+Purchase;1900;20.858112695179905
PG32064;Wilhelm+Hauff;Wine+ghosts;1824;28.42747111681643
PG49680;William+Ainsworth;Chetwynd+Calverley;1854;17.52928504106638
PG64690;Robert+Abernathy;Dead+Star;1948;20.10834049871023
PG19964;Charles+Dye;Regeneration;1952;20.418410041841003
PG54627;John+Habberton;Scripture+Club;1877;32.166001596169195
PG31140;Edward+Stratemeyer;Young+Auctioneers;1897;17.368296360111998
PG6575;George+McCutcheon;Purple+Parasol;1904;15.389183457051962
PG36919;Mary+Vorse;Heart+Country;1914;27.112128146453088
PG51919;Charles+King;Rancho+Muerto;1894;23.66751269035533
PG65825;Harold+Lamb;Marching+Sands;1910;15.239925499492042
PG1345;Honoré+Balzac;Vicar+Tours;1834;31.294642857142858
PG10363;James+Cooper;Bravo+Tale;1833;25.203162165943752
PG5353;Walter+Scott;Mannering+Astrologer;1815;30.844141980250868
PG63993;Poul+Anderson;Lord+Thousand;1954;18.12544378698225
PG1294;Honoré+Balzac;Firm+Nucingen;1834;25.571225071225072
PG55024;Aleksandr+Pushkin;Queen+Spades;1828;18.374383020730505
PG6813;Catharine+Traill;Lost+Backwoods;1852;36.49120062573328
PG7751;Edward+Lytton;Godolphin;1848;27.266321243523315
PG51067;Oliver+Optic;Living+Fast;1870;18.909985033140902
PG52626;Josephine+Chase;Marjorie+Dean;1818;17.5653681963714
PG43583;Edith+Lavell;Mystery+Fires;1931;14.648448687350836
PG18010;Maud+Ogilvy;Marie+Gourdon;1890;20.338432122370936
PG3169;John+Bangs;Pursuit+House;1902;23.739265390584585
PG1999;Aldous+Huxley;Crome+Yellow;1946;18.498547918683446
PG46570;Jane+Porter;Pastor+Fire;1817;33.387286324786324
PG41997;James+Otis;Light+Keepers;1890;34.327345309381236
PG20898;Smith;Galaxy+Primes;1938;15.860522022838499
PG6852;Masoch+Sacher;Venus+Furs;1875;19.592276144907725
PG36494;Hoffmann;Devil+Elixir;1809;35.39319620253165
PG47485;Madame+Guizot;Moral+Tales;1810;32.72503214744964
PG2824;Fouqué+Motte;Sintram+Companions;1800;28.74448841153194
PG20425;Juliana+Ewing;Peace+Other;1873;20.829222894369476
PG927;Charles+Dickens;Lamplighter;1841;25.52699228791774
PG34720;Jim+Kjelgaard;Were+There;1940;14.795752895752896
PG4249;Christopher+Morley;Sweet;1934;20.08023598820059
PG7088;Lucy+Aikin;Pilgrim+Progress;1800;26.33572567783094
PG43280;James+Rossignol;Jean+Baptiste;1801;18.159965635738832
PG33854;Robert+Sheckley;Foolish+Question;1955;12.921630094043888
PG49634;James;Attila+Romance;1800;37.30219966159053
PG6128;Edward+Roe;Sombre+Rivals;1873;24.525455688246385
PG54684;Giovanni+Verga;House+Medlar;1890;30.517787742899852
PG19092;Thornton+Burgess;Adventures+Paddy;1931;19.259541984732824
PG32718;Betsy+Curtis;Trap;1932;19.579754601226995
PG25710;Juliana+Ewing;Last+Words;1873;24.22829131652661
PG22202;David+Murray;Aunt+Rachel;1886;21.33620424484774
PG2610;Victor+Hugo;Notre+Dame;1854;21.748233215547703
PG18687;Susan+Warner;Daisy;1862;18.337576030637532
PG1851;Anna+Green;Woman+Alcove;1906;23.699943278502552
PG26399;Eleanor+Abbott;Fairy+Prince;1922;11.119297575873258
PG4964;Walter+Scott;Waverley+Sixty;1814;38.976416373000816
PG13148;Frederick+Marryat;Peter+Simple;1834;29.71046725158131
PG28149;David+Wells;Ladyship+Elephant;1898;22.02415063446582
PG16017;William+Carleton;Poor+Scholar;1800;28.297385620915033
PG4048;Eliza+Follen;Talkative;1843;27.15909090909091
PG3666;Mühlbach;Andreas+Hofer;1859;26.047777539188317
PG18171;Charles+Sheldon;Crucifixion+Philip;1890;21.618177136972193
PG161;Jane+Austen;Sense+Sensibility;1806;30.181962338949454
PG13010;Frederick+Marryat;Frank+Mildmay;1800;34.230440206736766
PG56988;Charles+Nodier;Franciscus+Columna;1822;32.497126436781606
PG6021;Algernon+Blackwood;Prisoner+Fairyland;1913;19.616388140161725
PG18861;Beam+Piper;Temple+Trouble;1944;22.303523035230352
PG6284;Gilbert+Parker;World+Sale;1907;21.662810964981777
PG4789;Albert+Terhune;Black+Caesar;1922;18.572122492080254
PG66045;Tuttle;Creepin+Tintypes;1936;17.096989966555185
PG4591;Arthur;After+Shadow;1857;19.21784961349262
PG9204;Nathaniel+Hawthorne;Prophetic+Pictures;1837;24.831541218637994
PG3451;Mühlbach;Marie+Antoinette;1856;25.953887300562574
PG32213;Gordon+Dewey;Hoiman+Solar;1936;16.005797101449275
PG21125;Edward+Ellis;Patriot;1888;21.7248322147651
PG8445;Knut+Hamsun;Look+Back;1940;18.005502971604667
PG25529;Thornton+Burgess;Adventures+Danny;1944;20.21576354679803
PG21771;Henry+James;Georgina+Reasons;1885;28.726315789473684
PG14257;Somerset+Maugham;Magician;1956;17.950152207001523
PG1639;Honoré+Balzac;David;1843;25.413130504403522
PG54091;Henty;Lost+Novel;1869;27.761690983913205
PG7633;Edward+Lytton;Disowned;1829;30.6869918699187
PG44264;Matthew+Hartstonge;Hallows+Adelaide;1825;34.89482071713147
PG3972;René+Bazin;Stain+Tache;1905;18.59320948110186
PG58321;Mrs+Oliphant;Three+Brothers;1869;23.042646380820656
PG4344;Aleksandr+Pushkin;Marie+story;1828;16.955223880597014
PG39176;Eliza+Lee;Delusion+Witch;1840;25.932135728542914
PG20749;Walter+Scott;Ronan+Well;1824;39.30160039597426
PG56876;George+Corbett;Amazonia+Foretaste;1889;29.01697453819271
PG16005;William+Carleton;Jane+Sinclair;1841;31.64385297845374
PG60660;Sherman+Crockett;American+Boys;1916;23.14509536784741
PG21308;George+Fenn;First+Field;1880;20.586873638344226
PG56298;Smith+Kaye;Four+Roads;1932;25.726975030699958
PG45622;Carolyn+Wells;Curved+Blades;1916;17.78578041103499
PG56371;Pierce+Egan;Flower+Flock;1820;26.757928118393234
PG34399;Stewart+White;Westerners;1920;19.957450224791266
PG40999;William+Queux;Stolen+Souls;1906;22.41042094455852
PG35093;Eleanor+Porter;Road+Understanding;1904;17.342408667870536
PG11957;James+Cooper;Wing+Wing;1830;32.405958203646065
PG65459;Gaston+Leroux;Dark+Road;1924;19.923519926284268
PG21555;Frederick+Marryat;Mission+Scenes;1800;34.67362146050671
PG26612;Richard+Neville;Pirate+Parts;1913;19.302977739230993
PG66412;James+Grant;Second+None;1864;31.568886337543056
PG21491;William+Kingston;Trapper;1860;29.22653721682848
PG45494;Craine;Airplane+Boys;1930;23.26567735758736
PG35664;Paul+Jean;Titan+Romance;1804;40.336201838451004
PG29561;Rupert+Hughes;Little+Town;1927;19.363783871491158
PG8384;Louisa+Alcott;Pauline+Passion;1863;27.53598971722365
PG1342;Jane+Austen;Pride+Prejudice;1806;26.344810211622438
PG51531;Kornbluth;With+These;1950;15.865533230293662
PG46156;Blackmore;Maid+Sker;1872;32.335372436128104
PG105;Jane+Austen;Persuasion;1806;29.57021626060772
PG10560;John+Cooke;Last+Foresters;1868;20.8533913776155
PG49533;Benson;Capsina+Historical;1899;25.59670311734944
PG59616;Winterbotham;Little+Knowledge;1948;14.88
PG8744;Ivan+Turgenev;Sportsman+Sketches;1860;23.69771573604061
PG18126;George+Townsend;Tales+Chesapeake;1880;25.143625364104864
PG31469;Lovecraft;Shunned+House;1924;39.4264705882353
PG7180;Samuel+Lover;Handy+Andy;1800;31.822955145118733
PG23739;Moir;Life+Mansie;1828;47.747909199522105
PG40725;Cleo+Garis;Orchard+Secret;1934;15.292832167832168
PG61168;Agatha+Christie;Brown+Suit;1943;14.74917063320352
PG293;Horatio+Alger;Paul+Prescott;1865;17.469453376205788
PG34395;Mildred+Wirt;Ghost+Beyond;1943;13.090280976508522
PG33618;Eugène+Sue;Branding+Needle;1840;24.33811475409836
PG53102;Judith+Merril;Lonely;1952;25.825242718446603
PG53754;Frank+Cowper;Captain+Wight;1889;24.926467864419337
PG12205;Jacobs;Lawyer+Quince;1913;21.26568265682657
PG45973;Ambrose+Newcomb;Trackers+Pack;1931;35.16086497890296
PG36158;Julia+Kavanagh;Daisy+Burns;1852;20.68321192613925
PG58434;Louis+Tracy;Minkie;1907;19.521439132577626
PG51079;Clarence+Young;Jerry+Boxwood;1916;16.306366047745357
PG5847;Marion+Crawford;Heart+Rome;1882;21.549457994579946
PG1957;Honoré+Balzac;Beatrix;1839;25.612704918032787
PG36406;James+Cooper;Mercedes+Castile;1800;35.88854584748379
PG42254;Robert+Howard;Beyond+Black;1931;17.86917677089981
PG10938;James+Cooper;Headsman+Abbaye;1800;35.20675555555555
PG41083;Paul+Kock;Neighbor+Raymond;1842;20.480892536547834
PG27712;Anthony+Trollope;Harry+Hotspur;1871;21.358012897062334
PG48690;Walter+Besant;Revolt;1882;23.389742103738048
PG44454;Gustave+Aimard;Smuggler+Chief;1860;26.711273317112735
PG33853;Evelyn+Raymond;Jessica+Trent;1902;16.777507195040958
PG49806;Smythies+Gordon;Addie+Husband;1800;21.391451469278717
PG701;John+Ruskin;King+Golden;1880;27.690021231422506
PG6479;Catharine+Traill;Lady+Mary;1838;33.77526753864447
PG35846;Joseph+Scheffel;Ekkehard+Tale;1872;26.057603686635943
PG34933;Elizabeth+Pinchard;Mystery+Confidence;1814;41.67206040992449
PG4587;Arthur;Finger+Posts;1857;18.72710280373832
PG12558;Frederick+Marryat;Snarleyyow+Fiend;1800;28.143610608800483
PG49657;Edgar+Wallace;Bosambo+River;1920;24.112155198545015
PG62548;Emma+Marshall;XIII+Story;1881;26.891832229580572
PG52410;Zona+Gale;Peace+Friendship;1912;19.81338378809002
PG17414;Norman+Springer;Blood+Ship;1941;18.38962472406181
PG19830;Dwight+Moody;Moody+Anecdotes;1876;21.215638766519824
PG24395;James+Schmitz;Winds+Time;1956;18.225589225589225
PG40660;Melville+Whyte;Interpreter+Tale;1858;31.62031755819331
PG1307;Honoré+Balzac;Magic+Skin;1834;25.30892494929006
PG65636;Willa+Cather;Lost+Lady;1937;18.731031543052005
PG43088;Cody;Chief+Ranges;1920;17.69838249286394
PG6942;Walter+Scott;Heart+Lothian;1818;38.80798898071625
PG50702;Lee+Sutton;Venus;1957;13.668974358974358
PG24697;Horace+Scudder;Seven+Little;1869;22.93953892996955
PG51487;Ouida;Othmar;1880;26.32696715049656
PG4428;George+Meredith;Evan+Harrington;1861;20.870349492671927
PG61149;Means;Further+Means;1928;19.59573283858998
PG53700;Henty;Tales+from;1900;23.591768164636708
PG50835;Kornbluth;Luckiest+Denv;1950;15.426470588235293
PG63338;Mary+Shelley;Valperga+life;1823;39.39953134153485
PG48167;Harriet+Spofford;Children+Valley;1901;20.936332767402376
PG22696;Rupert+Hughes;Colonel+Crockett;1906;20.971751412429377
PG32676;Winston+Marks;Test+Colony;1957;17.436491935483872
PG52180;Earle+Walcott;Apple+Discord;1907;20.901689484415964
PG2075;Thomas+Peacock;Crotchet+Castle;1836;27.850671140939596
PG765;Abraham+Merritt;Moon+Pool;1924;20.05241630056052
PG7635;Edward+Lytton;Disowned;1829;29.041095890410958
PG42600;Richard+Dowling;Under+Paul;1882;16.885934819897084
PG21238;Mayne+Reid;Castaways;1870;31.057328015952145
PG15422;Herman+Melville;Israel+Potter;1865;24.34873949579832
PG29046;George+Weiss;Heads+Apex;1932;17.9894578313253
PG37437;Fanny+Burney;Wanderer+Female;1814;31.530722484807562
PG17620;Joseph+Conrad;Point+Honor;1900;19.249514563106796
PG23263;Ballantyne;Fugitives+Tyrant;1870;24.696756545525595
PG39806;Mary+Brine;Dear+Little;1850;37.640506329113926
PG2527;Johann+Goethe;Sorrows+Young;1800;22.507083333333334
PG23004;Heman+Chaplin;Madeira+Place;1887;24.173333333333332
PG56553;Paul+Hutchens;Sugar+Creek;1950;31.83076923076923
PG12526;Archibald+Fletcher;Scouts+Northern;1864;16.86195616617599
PG23732;Victoria+Cross;Girl+Klondike;1920;25.1255905511811
PG1968;Honoré+Balzac;Human+Comedy;1834;42.809611829944544
PG7251;Marietta+Holley;Sweet+Cicely;1885;24.149898580121704
PG6940;Walter+Scott;Mortality;1812;32.324284449690175
PG7004;Walter+Scott;Antiquary;1820;34.94924337957125
PG28112;Mitchell;Alonzo+Melissa;1811;27.223984142715558
PG15138;Meredith+Nicholson;Hoosier+Chronicle;1912;22.250579790171177
PG34541;Braddon;John+Marchmont;1863;26.696780551905388
PG42250;Robert+Bowen;Dave+Dawson;1943;15.0762987012987
PG2129;Maria+Edgeworth;Murad+Unlucky;1804;33.23348017621145
PG11620;Miles+Franklin;Brilliant+Career;1926;22.107769423558896
PG30334;Mack+Reynolds;Ultima+Thule;1953;14.534419551934826
PG44721;Charlotte+Yonge;Pillars+House;1873;24.529303900134
PG22463;James+Cabell;Chivalry;1909;23.09729247247843
PG331;Edgar+Burroughs;Mucker;1921;21.13902959210877
PG32706;Smith;Triplanetary;1938;20.678991596638657
PG28379;Edward+Hale;Perhaps+Four;1876;25.895448634590377
PG14275;Robert+Benson;Necromancers;1909;20.809727626459143
PG17263;Couch+Quiller;Astonishing+History;1888;21.263446530267878
PG24181;Robert+Chambers;Lorraine+Romance;1896;19.76618274978651
PG61740;Henry+Britton;Lolóma+years;1900;29.77314343845371
PG52609;Lionel+Lounsberry;Captain+Carey;1899;28.943089430894307
PG23696;Francis+Smith;Gentleman+Gentleman;1886;25.187755102040818
PG44465;Leonard+Merrick;Cynthia+With;1896;19.81734693877551
PG35148;Barry+Pain;Here+Hereafter;1906;10.756379264034381
PG6454;Susanna+Moodie;George+Leatrim;1875;21.01410934744268
PG26830;Susan+Warner;Helmet;1864;19.14878984261341
PG12677;Edna+Ferber;Personality+Plus;1936;16.11967361740707
PG51185;Daniel+Galouye;Jackson+Children;1958;12.982486865148863
PG24731;Arthur+Bailey;Tale+Grunty;1923;14.605654761904763
PG65581;Kay+Lyttleton;Jean+Craig;1948;20.59437559580553
PG30749;John+Galt;Ringan+Gilhaize;1823;44.72358775334196
PG1641;Honoré+Balzac;Lesser+Bourgeoisie;1834;27.505909589374923
PG27985;Josephine+Chase;Marjorie+Dean;1818;17.67127592708988
PG7529;Henry+James;Reverberator;1890;21.52928870292887
PG22513;Mark+Clifton;Sense+from;1944;17.81714876033058
PG30623;Eugene+Lyle;Missourian;1890;17.062363238512035
PG7987;Walter+Scott;Fair+Maid;1800;31.127998945425784
PG54104;Will+Harben;Redemption+Kenneth;1909;21.347839090773142
PG64771;Robert+McDowell;Sword+Fire;1926;13.85980341438179
PG23625;Norman+Lindsay;Magic+Pudding;1934;26.18431001890359
PG7645;Edward+Lytton;Ernest+Maltravers;1848;23.831989247311828
PG31422;Anna+Walling;Kempton+Wace;1932;19.95323014804845
PG43128;Mrs+Molesworth;Jasper;1869;22.9901995099755
PG5987;Henry+Merriman;Kedar+Tents;1897;20.917986548058146
PG3368;William+Howells;Hazard+Fortunes;1888;22.556877323420075
PG2194;George+Sand;Mauprat;1837;26.688636742866677
PG4368;Scott+Fitzgerald;Flappers+Philosophers;1928;18.699730700179533
PG34968;Elizabeth+Pinchard;Mystery+Confidence;1814;41.135110294117645
PG51629;James;Delaware+Ruined;1833;33.351893095768375
PG24771;Lewis;Tutors+Lane;1947;22.94862036156042
PG58953;West+Sackville;Heritage;1937;25.281603621079856
PG19043;Edgar+Jepson;Terrible+Twins;1913;21.116886475303854
PG31522;Harriet+Stowe;Pearl+Island;1862;30.637853107344633
PG9482;Johanna+Spyri;What+Sami;1874;22.5109409190372
PG27587;William+Davis;Victor+Salamis;1926;16.769144144144143
PG37003;Nathaniel+Conklin;Tessa+Wadsworth;1880;19.849922958397535
PG20200;Alicia+Mant;Christmas+Happy;1824;34.6101083032491
PG7611;Edward+Lytton;Eugene+Aram;1832;31.40402969247084
PG543;Sinclair+Lewis;Main+Street;1928;19.07829881909978
PG913;Mikhail+Lermontov;Hero+Time;1838;19.969164118246688
PG39544;William+Leahy;Incendiary+Story;1897;17.537935259879507
PG1668;Walter+Scott;Tapestried+Chamber;1800;41.61864406779661
PG4959;Colburn+Adams;Life+Adventures;1858;41.40412242348532
PG7963;Mrs+Blackford;Eskdale+Herd;1822;37.60079954311822
PG4627;Arthur;Lights+Shadows;1857;20.58228861029608
PG2020;Edgar+Burroughs;Tarzan+Terrible;1922;26.894980184940554
PG4731;Ethel+Turner;Seven+Little;1924;23.61422497100889
PG43281;Blackmore;Cripps+Carrier;1872;25.127239384962618
PG16014;William+Carleton;Hedge+School;1842;32.0886513674945
PG36107;William+Watson;Trevethlan+Cornish;1848;22.99146757679181
PG12577;George+Cable;Strange+True;1894;22.412204951065053
PG36723;George+Fenn;Maid+Mischief;1880;22.545454545454547
PG35168;Werner;Danira;1885;21.81338289962825
PG26327;Marion+Crawford;Casa+Braccio;1882;19.138494665753157
PG51294;George+Reynolds;Mysteries+London;1870;26.105792855792856
PG46592;Ralph+Barbour;Center+Rush;1895;16.77504835589942
PG9226;Nathaniel+Hawthorne;Hall+Fantasy;1844;30.47340425531915
PG14581;Vaughan+Kester;Just+Unjust;1900;18.351831473038832
PG37005;Hoffmann;Devil+Elixir;1809;32.23040191006765
PG64555;Mary+Shelley;Lodore;1835;31.15357142857143
PG23144;Mayne+Reid;Trail+Hunt;1857;22.30231051608724
PG57785;George+Lippard;York+Upper;1848;22.91597919655667
PG65784;Marion+Taggart;Annes;1916;17.674772036474163
PG23499;Mayne+Reid;Hunters+Feast;1855;27.25995997816991
PG50853;James;Ticonderoga+Story;1831;29.433864327904065
