id,title,author,downloads,subjects,birth,death,pyearp
PG28463,Not Like Other Girls,"Carey, Rosa Nouchette",61,{'Fiction'},1840.0,1909.0,1874.0
PG28465,The Limit,"Leverson, Ada",6,{'Fiction'},1862.0,1933.0,1898.0
PG28467,"Samantha at Coney Island, and a Thousand Other Islands","Holley, Marietta",15,"{'Coney Island (New York, N.Y.) -- Fiction'}",1836.0,1926.0,1881.0
PG28486,The Weakling,"Cole, Everett B.",9,{'Science fiction'},1918.0,1977.0,1948.0
PG28489,The Belovéd Vagabond,"Locke, William John",16,"{'London (England) -- Fiction', 'Homeless persons -- Fiction'}",1863.0,1930.0,1896.0
PG28492,The Light of the Star: A Novel,"Garland, Hamlin",6,"{'Dramatists -- Fiction', 'Actresses -- Fiction', 'Love stories', 'New York (N.Y.) -- Fiction'}",1860.0,1940.0,1900.0
PG28495,Scally: The Story of a Perfect Gentleman,"Hay, Ian",55,{'Dogs -- Fiction'},1876.0,1952.0,1914.0
PG284,The House of Mirth,"Wharton, Edith",835,"{'Social classes -- Fiction', 'New York (N.Y.) -- Fiction', 'Single women -- Fiction', 'Psychological fiction'}",1862.0,1937.0,1900.0
PG28502,"The Busted Ex-Texan, and Other Stories","Murray, W. H. H. (William Henry Harrison)",46,"{'Western stories', 'Short stories', 'Fiction'}",1840.0,1904.0,1872.0
PG28504,"The Rival Campers Ashore; or, The Mystery of the Mill","Smith, Ruel Perley",31,"{'Detective and mystery stories', 'Boats and boating -- Juvenile fiction'}",1869.0,1937.0,1903.0
PG28505,The Third Degree: A Narrative of Metropolitan Life,"Hornblow, Arthur",6,{'City and town life -- Fiction'},1865.0,1942.0,1904.0
PG28509,The Brass Bound Box,"Raymond, Evelyn",35,{'Fiction'},1843.0,1910.0,1876.0
PG28512,What's-His-Name,"McCutcheon, George Barr",11,"{'Married people -- Fiction', 'Stay-at-home fathers -- Fiction', 'Actresses -- Fiction', 'Working mothers -- Fiction', 'New York (N.Y.) -- Fiction'}",1866.0,1928.0,1897.0
PG28514,The Prairie Child,"Stringer, Arthur",14,"{'Canada -- Fiction', 'Frontier and pioneer life -- Prairie Provinces -- Fiction'}",1874.0,1950.0,1912.0
PG28517,Hepsey Burke,"Westcott, Frank N. (Frank Nash)",62,"{'Older women -- Fiction', 'Villages -- Fiction', 'Clergy -- Fiction', 'Widows -- Fiction', 'Newlyweds -- Fiction'}",1858.0,1915.0,1886.0
PG2851,Sixes and Sevens,"Henry, O.",167,"{'Short stories, American', 'American fiction -- 20th century'}",1862.0,1910.0,1886.0
PG28524,Nobody,"Warner, Susan",7,"{'Happiness -- Juvenile fiction', 'Gardens -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Social status -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1819.0,1885.0,1852.0
PG2852,The Hound of the Baskervilles,"Doyle, Arthur Conan",9279,"{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Dogs -- Fiction', 'Detective and mystery stories', 'Blessing and cursing -- Fiction', 'Dartmoor (England) -- Fiction', 'Private investigators -- England -- Fiction'}",1859.0,1930.0,1894.0
PG28537,Soldier Stories,"Kipling, Rudyard",46,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'India -- Social life and customs -- Fiction', 'Soldiers -- Fiction', 'British -- India -- Fiction'}",1865.0,1936.0,1900.0
PG28538,A Bookful of Girls,"Fuller, Anna",48,"{'Short stories', 'Girls -- Fiction'}",1853.0,1916.0,1884.0
PG2853,Quo Vadis: A Narrative of the Time of Nero,"Sienkiewicz, Henryk",448,"{'Rome -- History -- Nero, 54-68 -- Fiction', 'Historical fiction', 'Christian fiction', 'Church history -- Primitive and early church, ca. 30-600 -- Fiction'}",1846.0,1916.0,1881.0
PG28544,"Say and Seal, Volume I","Warner, Anna Bartlett",12,"{'Christian life -- Fiction', 'Courtship -- Fiction', 'Physicians -- Fiction', 'Teachers -- Fiction', 'Mothers and daughters -- Fiction'}",1824.0,1915.0,1870.0
PG28545,"Say and Seal, Volume II","Warner, Anna Bartlett",34,"{'Christian life -- Fiction', 'Courtship -- Fiction', 'Physicians -- Fiction', 'Teachers -- Fiction', 'Mothers and daughters -- Fiction'}",1824.0,1915.0,1870.0
PG28551,The Trail of the Goldseekers: A Record of Travel in Prose and Verse,"Garland, Hamlin",13,"{'Gold mines and mining -- Alaska', 'Western stories', 'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction'}",1860.0,1940.0,1900.0
PG28552,Twinkle and Chubbins: Their Astonishing Adventures in Nature-Fairyland,"Baum, L. Frank (Lyman Frank)",23,"{'Birds -- Juvenile fiction', 'Edgeley (N.D.) -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Fantasy literature', 'Conduct of life -- Juvenile fiction', 'Animal welfare -- Juvenile fiction', 'Nature -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG2855,"Elissa; Or, The Doom of Zimbabwe","Haggard, H. Rider (Henry Rider)",31,{'Zimbabwe -- Fiction'},1856.0,1925.0,1890.0
PG28564,A Bunch of Cherries: A Story of Cherry Court School,"Meade, L. T.",14,"{'Girls -- Juvenile fiction', 'Schools -- Juvenile fiction'}",1854.0,1914.0,1884.0
PG28565,Good Luck,"Meade, L. T.",5,"{'Family -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",1854.0,1914.0,1884.0
PG28566,Hollyhock: A Spirit of Mischief,"Meade, L. T.",8,"{'Families -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Scotland -- Juvenile fiction'}",1854.0,1914.0,1884.0
PG28567,"Godfrey Marten, Undergraduate","Turley, Charles",9,{'University of Oxford -- Fiction'},1868.0,1940.0,1904.0
PG2856,Moon of Israel: A Tale of the Exodus,"Haggard, H. Rider (Henry Rider)",74,"{'Exodus, The -- Fiction', 'Jews -- History -- To 70 A.D. -- Fiction'}",1856.0,1925.0,1890.0
PG28574,Connie Morgan in the Fur Country,"Hendryx, James B. (James Beardsley)",14,{'Trapping -- Juvenile fiction'},1880.0,1963.0,1922.0
PG28579,The Homesteaders: A Novel of the Canadian West,"Stead, Robert J. C.",10,"{'Western stories', 'Farm life -- Manitoba -- Fiction'}",1880.0,1959.0,1920.0
PG2857,A Yellow God: An Idol of Africa,"Haggard, H. Rider (Henry Rider)",112,{'Africa -- Fiction'},1856.0,1925.0,1890.0
PG28586,Prince and Rover of Cloverfield Farm,"Orton, Helen Fuller",24,"{'Farm life -- Juvenile fiction', 'Horses -- Juvenile fiction', 'Dogs -- Juvenile fiction'}",1872.0,1955.0,1914.0
PG28589,Frances Kane's Fortune,"Meade, L. T.",21,"{'Short stories', 'Young women -- Fiction'}",1854.0,1914.0,1884.0
PG2858,Cressy,"Harte, Bret",11,"{'California -- Social life and customs -- 19th century -- Fiction', 'Teachers -- Fiction', 'American fiction -- 19th century', 'Schoolgirls -- Fiction', 'Young women -- Fiction'}",1836.0,1902.0,1869.0
PG28590,The Dust Flower,"King, Basil",5,"{'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction'}",1859.0,1928.0,1894.0
PG28595,The Man Who Drove the Car,"Pemberton, Max",6,"{'Detective and mystery stories', 'Chauffeurs -- Fiction', 'Short stories'}",1863.0,1950.0,1906.0
PG28597,A Man to His Mate,"Dunn, J. Allan, (Joseph Allan)",7,"{'Gold mines and mining -- Fiction', 'Mutiny -- Fiction', 'Sea stories', 'Love stories', 'Adventure stories'}",1872.0,1941.0,1906.0
PG2859,A Little Dinner at Timmins's,"Thackeray, William Makepeace",47,"{'London (England) -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",1811.0,1863.0,1837.0
PG285,The Lost Continent,"Hyne, Charles John Cutcliffe Wright",74,"{'Lost continents -- Fiction', 'Science fiction', 'Fantasy fiction', 'Atlantis (Legendary place) -- Fiction'}",1866.0,1944.0,1905.0
PG2860,Framley Parsonage,"Trollope, Anthony",170,"{'Clergy -- Fiction', 'Domestic fiction', 'Barsetshire (England: Imaginary place) -- Fiction'}",1815.0,1882.0,1848.0
PG28615,The Flaw in the Crystal,"Sinclair, May",20,"{'Psychics -- Fiction', 'Paranormal fiction', 'Healers -- Fiction'}",1863.0,1946.0,1904.0
PG28616,Penshurst Castle in the Time of Sir Philip Sidney,"Marshall, Emma",16,"{'Sidney, Philip, Sir, 1554-1586 -- Fiction'}",1830.0,1899.0,1864.0
PG2861,The Sleuth of St. James's Square,"Post, Melville Davisson",55,"{'American fiction -- 20th century', 'Detective and mystery stories, American'}",1869.0,1930.0,1900.0
PG28629,"Phoebe, Junior","Oliphant, Mrs. (Margaret)",32,"{'Children of clergy -- Fiction', 'Women -- Employment -- Fiction', 'Social classes -- Fiction', 'Bildungsromans', 'Young women -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Feminist fiction', 'Grandparents -- Fiction'}",1828.0,1897.0,1862.0
PG2862,"The Twins of Table Mountain, and Other Stories","Harte, Bret",15,"{'Western stories', 'American fiction -- 19th century'}",1836.0,1902.0,1869.0
PG28631,Amabel Channice,"Sedgwick, Anne Douglas",12,"{'Illegitimate children -- Fiction', 'Married women -- Fiction', 'Mothers and sons -- Fiction'}",1873.0,1935.0,1904.0
PG28636,The Grey Woman and other Tales,"Gaskell, Elizabeth Cleghorn",339,"{'Short stories', 'England -- Social life and customs -- 19th century -- Fiction'}",1810.0,1865.0,1838.0
PG28637,The Marriage of Elinor,"Oliphant, Mrs. (Margaret)",26,{'Married women -- Fiction'},1828.0,1897.0,1862.0
PG28648,A Little Girl in Old Philadelphia,"Douglas, Amanda M.",5,{'Philadelphia (Pa.) -- Fiction'},1831.0,1916.0,1874.0
PG2864,The Trumpet-Major,"Hardy, Thomas",105,"{'Great Britain -- History -- Regency, 1800-1837 -- Fiction', 'Soldiers -- Fiction', 'Brothers -- Fiction', 'Merchant mariners -- Fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Historical fiction', 'Wessex (England) -- Fiction', 'Napoleonic Wars, 1800-1815 -- Fiction'}",1840.0,1928.0,1884.0
PG28651,Our Bessie,"Carey, Rosa Nouchette",34,{'England -- Fiction'},1840.0,1909.0,1874.0
PG28652,Bobby of Cloverfield Farm,"Orton, Helen Fuller",11,"{'Families -- Juvenile fiction', 'Farm life -- Juvenile fiction'}",1872.0,1955.0,1914.0
PG28654,"Dave Porter and the Runaways; Or, Last Days at Oak Hall","Stratemeyer, Edward",32,{'Boarding schools -- Juvenile fiction'},1862.0,1930.0,1896.0
PG28656,Typee,"Melville, Herman",167,"{'Indigenous peoples -- Fiction', 'Sailors -- Fiction', 'Adventure stories', 'Marquesas Islands (French Polynesia) -- Fiction'}",1819.0,1891.0,1855.0
PG28657,"A Winter Amid the Ice, and Other Thrilling Stories","Verne, Jules",185,{'French fiction -- Translations into English'},1828.0,1905.0,1866.0
PG2865,Otto of the Silver Hand,"Pyle, Howard",112,"{'Germany -- Fiction', 'Chivalry -- Fiction', 'Middle Ages -- Fiction'}",1853.0,1911.0,1882.0
PG28662,The Squirrel Inn,"Stockton, Frank Richard",12,{'Resorts -- Fiction'},1834.0,1902.0,1868.0
PG28663,"The Ranger; Or, The Fugitives of the Border","Ellis, Edward Sylvester",9,{'Frontier and pioneer life -- Ohio -- Fiction'},1840.0,1916.0,1878.0
PG2866,Windsor Castle,"Ainsworth, William Harrison",30,"{'Biographical fiction', 'Anne Boleyn, Queen, consort of Henry VIII, King of England, 1507-1536 -- Fiction', 'Great Britain -- History -- Tudors, 1485-1603 -- Fiction', 'Queens -- Great Britain -- Fiction', 'Great Britain -- History -- Henry VIII, 1509-1547 -- Fiction', 'Windsor Castle -- Fiction', 'Historical fiction'}",1805.0,1882.0,1844.0
PG28675,Red Men and White,"Wister, Owen",47,"{'Western stories', 'Frontier and pioneer life -- West (U.S.) -- Fiction'}",1860.0,1938.0,1899.0
PG28679,Forgotten Tales of Long Ago,"Lucas, E. V. (Edward Verrall)",43,"{'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction'}",1868.0,1938.0,1903.0
PG2867,A Sappho of Green Springs,"Harte, Bret",32,"{'Western stories', 'American fiction -- 19th century', 'California -- Social life and customs -- Fiction'}",1836.0,1902.0,1869.0
PG28680,"The Young Surveyor; Or, Jack on the Prairies","Trowbridge, J. T. (John Townsend)",10,"{'Surveyors -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1827.0,1916.0,1872.0
PG28682,Minnie's Pet Cat,"Leslie, Madeline",14,"{'Children -- Conduct of life -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Pets -- Social aspects -- Juvenile fiction', 'Children and animals -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1815.0,1893.0,1854.0
PG28683,The Roof Tree,"Buck, Charles Neville",19,"{'Kentucky -- Fiction', 'Vendetta -- Fiction'}",1879.0,1957.0,1918.0
PG28688,The Silver Maple,"MacGregor, Mary Esther Miller",8,"{'Canada, Northern -- Fiction'}",1876.0,1961.0,1918.0
PG28689,"Duncan Polite, the Watchman of Glenoro","MacGregor, Mary Esther Miller",5,{'Presbyterian Church in Canada -- Fiction'},1876.0,1961.0,1918.0
PG2868,The Green Mummy,"Hume, Fergus",74,"{'Detective and mystery stories', 'Fiction'}",1859.0,1932.0,1896.0
PG28693,Tales of the Fish Patrol,"London, Jack",31,"{'Immigrants -- Fiction', 'Fishing villages -- Fiction', 'Short stories', 'San Francisco Bay Area (Calif.) -- Fiction', 'Fishers -- Fiction'}",1876.0,1916.0,1896.0
PG28694,Young Alaskans in the Far North,"Hough, Emerson",18,"{'Alaska -- Juvenile fiction', 'Outdoor life -- Juvenile fiction'}",1857.0,1923.0,1890.0
PG28697,Down the Slope,"Otis, James",16,"{'Detectives -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'Wealth -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Land titles -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Coal mines and mining -- Juvenile fiction', 'Mine accidents -- Juvenile fiction'}",1848.0,1912.0,1880.0
PG2869,The Point of View,"James, Henry",22,"{'United States -- Social life and customs -- 19th century -- Fiction', 'United States -- Description and travel -- Fiction', 'Europeans -- United States -- Fiction'}",1843.0,1916.0,1880.0
PG286,Laddie: A True Blue Story,"Stratton-Porter, Gene",51,"{'Didactic fiction', 'Indiana -- Fiction'}",1863.0,1924.0,1894.0
PG28705,The God in the Box,"Wright, Sewell Peaslee",23,{'Science fiction'},1897.0,1970.0,1934.0
PG2870,Washington Square,"James, Henry",857,"{'Washington Square (New York, N.Y.) -- Fiction', 'Fathers and daughters -- Fiction', 'Love stories', 'Domestic fiction', 'Young women -- Fiction'}",1843.0,1916.0,1880.0
PG28713,Beside Still Waters,"Benson, Arthur Christopher",11,{'Conduct of life -- Fiction'},1862.0,1925.0,1894.0
PG28717,Wee Wifie,"Carey, Rosa Nouchette",28,{'Fiction'},1840.0,1909.0,1874.0
PG28724,In the High Valley: Being the fifth and last volume of the Katy Did series,"Coolidge, Susan",88,"{'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Valleys -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Families -- Juvenile fiction'}",1835.0,1905.0,1870.0
PG28725,Harding's luck,"Nesbit, E. (Edith)",55,{'Fantasy fiction'},1858.0,1924.0,1891.0
PG28727,A Boy's Town,"Howells, William Dean",19,{'Boys -- Juvenile fiction'},1837.0,1920.0,1878.0
PG28741,The Young Alaskans on the Trail,"Hough, Emerson",22,"{'Voyages and travels -- Juvenile fiction', 'British Columbia -- Juvenile fiction', 'Alberta -- Juvenile fiction'}",1857.0,1923.0,1890.0
PG28743,Miss Ashton's New Pupil: A School Girl's Story,"Robbins, Sarah Stuart",19,"{'Teacher-student relationships -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Missionaries -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Young women -- Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1817.0,1910.0,1864.0
PG28748,The Sandman: His Sea Stories,"Hopkins, William John",26,"{'Ships -- Juvenile fiction', 'Sea stories'}",1863.0,1926.0,1894.0
PG28749,The Madcap of the School,"Brazil, Angela",37,"{'Girls -- England -- Juvenile fiction', 'Boarding schools -- England -- Juvenile fiction'}",1869.0,1947.0,1908.0
PG2874,Personal Recollections of Joan of Arc — Volume 1,"Twain, Mark",525,"{'Biographical fiction', 'France -- History -- Charles VII, 1422-1461 -- Fiction', 'Joan, of Arc, Saint, 1412-1431 -- Fiction', 'Christian women saints -- Fiction'}",1835.0,1910.0,1872.0
PG28757,Divided Skates,"Raymond, Evelyn",11,"{'Family -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",1843.0,1910.0,1876.0
PG2875,Personal Recollections of Joan of Arc — Volume 2,"Twain, Mark",124,"{'Biographical fiction', 'Joan, of Arc, Saint, 1412-1431 -- Fiction', 'France -- History -- Charles VII, 1422-1461 -- Fiction', 'Christian women saints -- Fiction'}",1835.0,1910.0,1872.0
PG28763,Imaginary Interviews,"Howells, William Dean",33,"{'Essays', 'Fiction', 'Imaginary conversations'}",1837.0,1920.0,1878.0
PG28768,"The History of Little King Pippin: With an Account of the Melancholy Death of Four Naughty Boys, Who were Devoured by Wild Beasts. And the Wonderful Delivery of Master Harry Harmless, by a Little White Horse.","Bewick, Thomas",14,{'Conduct of life -- Juvenile fiction'},1753.0,1828.0,1790.0
PG2876,The Light That Failed,"Kipling, Rudyard",120,"{'Voyages and travels -- Fiction', 'Man-woman relationships -- Fiction', 'Artists -- Fiction', 'War correspondents -- Sudan -- Fiction', 'Blindness -- Fiction'}",1865.0,1936.0,1900.0
PG28776,Stuyvesant: A Franconia Story,"Abbott, Jacob",5,{'Country life -- Juvenile fiction'},1803.0,1879.0,1841.0
PG287,Remember the Alamo,"Barr, Amelia E.",27,"{'Texas -- History -- Revolution, 1835-1836 -- Fiction', 'Alamo (San Antonio, Tex.) -- Siege, 1836 -- Fiction', 'War stories', 'Western stories'}",1831.0,1919.0,1875.0
PG28802,The Fairy Nightcaps,"Fanny, Aunt",35,"{'Fairies -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1822.0,1894.0,1858.0
PG28804,Oswald Bastable and Others,"Nesbit, E. (Edith)",55,"{'Children -- Conduct of life -- Juvenile fiction', 'Fantasy literature', 'Short stories', ""Children's stories"", 'Adventure stories'}",1858.0,1924.0,1891.0
PG28805,Dorothy's House Party,"Raymond, Evelyn",25,"{'Chester, Dorothy (Fictitious character) -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Entertaining -- Juvenile fiction', 'Circus -- Juvenile fiction', 'Best friends -- Juvenile fiction'}",1843.0,1910.0,1876.0
PG28815,The Bridge of the Gods: A Romance of Indian Oregon. 19th Edition.,"Balch, Frederic Homer",32,"{'Oregon -- Fiction', 'Indians of North America -- Fiction'}",1861.0,1891.0,1876.0
PG28819,The School Queens,"Meade, L. T.",8,"{'Girls -- Juvenile fiction', 'Schools -- Juvenile fiction'}",1854.0,1914.0,1884.0
PG28820,Counsel for the Defense,"Scott, Leroy",40,"{'Women lawyers -- Fiction', 'Love stories', 'Women -- Social and moral questions -- Fiction', 'Political corruption -- Fiction', 'Indiana -- Fiction'}",1875.0,1929.0,1902.0
PG28832,The Sargasso of Space,"Hamilton, Edmond",76,{'Science fiction'},1904.0,1977.0,1940.0
PG28846,Little Jack Rabbit's Adventures,"Cory, David",30,"{'Rabbits -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1872.0,1966.0,1919.0
PG28848,The River Prophet,"Spears, Raymond S. (Raymond Smiley)",9,"{'River life -- Fiction', 'Mississippi River -- Fiction'}",1876.0,1950.0,1913.0
PG28854,The Leader of the Lower School: A Tale of School Life,"Brazil, Angela",40,"{'Schools -- Juvenile fiction', 'Girls -- Conduct of life -- Juvenile fiction'}",1869.0,1947.0,1908.0
PG28855,"The Girl Scouts at Sea Crest; Or, the Wig Wag Rescue","Garis, Lilian",20,{'Girl Scouts -- Juvenile fiction'},1873.0,1954.0,1914.0
PG28856,Donald and Dorothy,"Dodge, Mary Mapes",21,"{'Family -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction'}",1830.0,1905.0,1868.0
PG28857,Captain Bayley's Heir: A Tale of the Gold Fields of California,"Henty, G. A. (George Alfred)",32,{'California -- Gold discoveries -- Juvenile fiction'},1832.0,1902.0,1867.0
PG2885,The House of the Wolfings: A Tale of the House of the Wolfings and All the Kindreds of the Mark Written in Prose and in Verse,"Morris, William",83,{'Fantasy fiction'},1834.0,1896.0,1865.0
PG28861,"Dave Porter in the Far North; Or, The Pluck of an American Schoolboy","Stratemeyer, Edward",18,"{'Boys -- Juvenile fiction', 'Norway -- Juvenile fiction', 'Boarding schools -- Juvenile fiction', 'Ocean travel -- Juvenile fiction', 'Schools -- Juvenile fiction'}",1862.0,1930.0,1896.0
PG28862,The Time of Roses,"Meade, L. T.",14,"{'London (England) -- Fiction', 'Social values -- Fiction', 'Love stories', 'Women authors -- Fiction', 'Impersonation -- Fiction', 'Ghostwriters -- Fiction'}",1854.0,1914.0,1884.0
PG2886,Tales of the Argonauts,"Harte, Bret",33,"{'Western stories', 'Short stories', 'American fiction -- 19th century'}",1836.0,1902.0,1869.0
PG28870,The Cabin on the Prairie,"Pearson, C. H. (Charles Henry)",11,{'Frontier and pioneer life -- Juvenile fiction'},1824.0,1906.0,1865.0
PG28873,"Track's End: Being the Narrative of Judson Pitcher's Strange Winter Spent There as Told by Himself and Edited by Hayden Carruth Including an Accurate Account of His Numerous Adventures, and the Facts Concerning His Several Surprising Escapes from Death Now First Printed in Full","Carruth, Hayden",10,"{'Young men -- Fiction', 'Adventure stories', 'Winter -- Fiction', 'Dakota Territory -- Fiction'}",1862.0,1932.0,1897.0
PG28877,Penelope's Progress: Being Such Extracts from the Commonplace Book of Penelope Hamilton As Relate to Her Experiences in Scotland,"Wiggin, Kate Douglas Smith",13,"{'Scotland -- Social life and customs -- 19th century -- Fiction', 'Americans -- Scotland -- Fiction'}",1856.0,1923.0,1890.0
PG28883,The Copper-Clad World,"Vincent, Harl",18,{'Science fiction'},1893.0,1968.0,1930.0
PG28885,Alice's Adventures in Wonderland: Illustrated by Arthur Rackham. With a Proem by Austin Dobson,"Carroll, Lewis",1812,"{""Children's stories"", 'Alice (Fictitious character from Carroll) -- Juvenile fiction', 'Fantasy fiction', 'Imaginary places -- Juvenile fiction'}",1832.0,1898.0,1865.0
PG28886,The Hickory Limb,"Fillmore, Parker",31,"{'Children -- Conduct of life -- Juvenile fiction', 'Girls -- Juvenile fiction'}",1878.0,1944.0,1911.0
PG28887,"The Boy Broker; Or, Among the Kings of Wall Street","Munsey, Frank Andrew",5,"{'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Stockbrokers -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Success -- Juvenile fiction', 'Unemployment -- Juvenile fiction', 'Students -- Juvenile fiction', 'Diligence -- Juvenile fiction', 'Youth and death -- Juvenile fiction'}",1854.0,1925.0,1890.0
PG28889,The Mexican Twins,"Perkins, Lucy Fitch",17,"{'Twins -- Juvenile fiction', 'Mexico -- Juvenile fiction'}",1865.0,1937.0,1901.0
PG28896,Stories and Tales of the Irish: A Linked Index to the Project Gutenberg Editions,"Carleton, William",8,"{'Indexes', 'Ireland -- Social life and customs -- Fiction'}",1794.0,1869.0,1832.0
PG28898,The Historical Novels of Georg Ebers: A Linked Index to the Project Gutenberg Editions,"Ebers, Georg",65,"{'Indexes', 'Historical fiction'}",1837.0,1898.0,1868.0
PG288,The Certain Hour (Dizain des Poëtes),"Cabell, James Branch",72,"{'Short stories', 'Fantasy fiction'}",1879.0,1958.0,1918.0
PG28906,The Tale of Timber Town,"Grace, Alfred A. (Alfred Augustus)",31,{'New Zealand -- Fiction'},1867.0,1942.0,1904.0
PG28915,"Zigzag Journeys in Northern Lands;: The Rhine to the Arctic; A Summer Trip of the Zigzag Club Through Holland, Germany, Denmark, Norway, and Sweden","Butterworth, Hezekiah",28,"{'Voyages and travels -- Juvenile fiction', 'Clubs -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",1839.0,1905.0,1872.0
PG2891,Howards End,"Forster, E. M. (Edward Morgan)",268,"{'Illegitimate children -- Fiction', 'Country homes -- Fiction', 'Sisters -- Fiction', 'Social classes -- Fiction', 'Remarried people -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inheritance and succession -- Fiction'}",1879.0,1970.0,1924.0
PG28925,Lover or Friend,"Carey, Rosa Nouchette",85,{'Fiction'},1840.0,1909.0,1874.0
PG28931,In the Musgrave Ranges,"Sayce, Conrad H. (Conrad Harvey)",17,{'Australia -- Juvenile fiction'},1888.0,1935.0,1912.0
PG28935,Captain Dieppe,"Hope, Anthony",14,"{'Mistaken identity -- Fiction', 'Soldiers of fortune -- Fiction'}",1863.0,1933.0,1898.0
PG28936,In the Morning of Time,"Roberts, Charles G. D., Sir",25,"{'Prehistoric peoples -- Fiction', 'Fantasy fiction'}",1860.0,1943.0,1902.0
PG2893,The Wizard,"Haggard, H. Rider (Henry Rider)",39,"{'Africa -- Fiction', 'Missionaries -- Fiction'}",1856.0,1925.0,1890.0
PG28948,The Rainbow,"Lawrence, D. H. (David Herbert)",497,"{'Family -- England -- Midlands -- Fiction', 'Midlands (England) -- Fiction', 'Domestic fiction'}",1885.0,1930.0,1908.0
PG28958,The Road to Frontenac,"Merwin, Samuel",17,{'Canada -- History -- To 1763 (New France) -- Fiction'},1874.0,1936.0,1905.0
PG28960,The Backwoodsmen,"Roberts, Charles G. D., Sir",44,"{'Canadian fiction', 'Short stories, Canadian'}",1860.0,1943.0,1902.0
PG28961,Cuore (Heart): An Italian Schoolboy's Journal,"De Amicis, Edmondo",370,"{'Family life -- Italy -- Juvenile fiction', 'Italy -- Juvenile fiction', 'Diaries -- Juvenile fiction'}",1846.0,1908.0,1877.0
PG28966,A Dear Little Girl at School,"Blanchard, Amy Ella",12,"{'Children -- Conduct of life -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Schools -- Juvenile fiction'}",1856.0,1926.0,1891.0
PG28974,The Manor House School,"Brazil, Angela",34,"{'Girls -- Juvenile fiction', 'Boarding schools -- England -- Juvenile fiction'}",1869.0,1947.0,1908.0
PG28982,Ghetto Comedies,"Zangwill, Israel",35,"{'Jews -- Fiction', 'Jewish fiction'}",1864.0,1926.0,1895.0
PG28987,Sunlight Patch,"Harris, Credo Fitch",27,{'Kentucky -- Fiction'},1874.0,1956.0,1915.0
PG28988,Jennie Gerhardt: A Novel,"Dreiser, Theodore",124,"{'Unmarried mothers -- Fiction', 'Love stories', 'Women household employees -- Fiction'}",1871.0,1945.0,1908.0
PG28989,The Biography of a Prairie Girl,"Gates, Eleanor",58,"{'Girls -- Fiction', 'Family life -- Fiction', 'Farm life -- Fiction', 'Frontier and pioneer life -- Dakota Territory -- Fiction', 'Great Plains -- Fiction'}",1875.0,1951.0,1913.0
